iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
188	0.987	19	-1.56764487217741	-5.593106804351486	1.4081526686374675	6BXE_B	5.5	7.065	0.476	6.0	0.915	4.589	10.157	1
189	0.975	653	-1.567698600939188	-5.5934375234780385	1.407446631947469	5L6Q_B	6.5	6.623	0.22	7.49	0.292	4.055	8.927	1
190	0.959	23	-1.5677863605529359	-5.594297183639689	1.4064964493498933	6O4K_H	6.2	6.421	0.16	6.5	1.611	4.803	8.058	1
191	0.525	12	-1.5690471829962678	-5.606015083710863	1.3961246715671642	1V0T_A	5.4	5.738	0.166	5.4	6.607	5.343	6.348	1
192	0.922	39	-1.5692306369533822	-5.6077266438438205	1.394415118544253	4GJ0_D	4.7	6.848	0.16	4.71	1.004	4.494	8.69	1
193	0.986	1	-1.5692306369533822	-5.6077266438438205	1.3941885418359399	3L50_B	7.5	7.65	0.125	8.5	4.641	5.153	8.588	1
194	0.712	9	-1.5700335469629423	-5.614591810729344	1.3872484506485652	1JV3_B	5.7	6.13	0.189	5.7	3.929	4.668	8.508	1
195	0.596	41	-1.5710518513819287	-5.624087967964487	1.3787336557914358	1IVX_B	6.8	6.938	0.399	6.8	5.743	6.473	7.488	1
196	0.507	28	-1.5723005246554693	-5.635722950357346	1.368285429288696	6RF1_E	8.0	6.497	0.01	8.0	7.036	4.249	8.038	1
197	0.996	2	-1.5723005246554693	-5.635722950357346	1.3681110952461792	4U1Q_D	8.5	7.833	0.075	7.7	4.459	5.463	9.03	1
198	0.541	1	-1.573452350889877	-5.646405244243459	1.3583938290972581	6H8K_L	7.3	7.05	0.153	7.3	6.438	5.153	8.438	1
199	0.507	10	-1.5746426495011683	-5.657506496769292	1.3482991298269513	4ERI_B	8.75	7.7	0.022	8.75	7.133	5.963	8.788	1
200	0.691	2	-1.5753264061311345	-5.663919870377832	1.342407423851849	6RB7_F	8.5	7.267	0.097	8.5	4.562	5.463	8.538	1
201	0.537	5	-1.5763424507247399	-5.673451291313326	1.3336870610688019	2RCU_B	7.0	7.3	0.048	7.0	6.876	6.123	8.518	1
202	0.337	6	-1.5777501597853394	-5.68668137556065	1.3215823571255725	4POP_B	7.0	6.829	0.044	7.0	9.969	5.953	7.288	1
203	0.928	544	-1.5780453712157452	-5.689144583168815	1.3189391679983808	6B5P_L	8.5	6.649	0.068	7.5	1.119	4.064	8.681	1
204	0.895	494	-1.5781845923093192	-5.690482348309009	1.3176543132523153	6FJB_A	6.5	6.78	0.339	6.5	1.428	5.552	8.36	1
205	0.825	35	-1.5781580891765943	-5.690342779569137	1.3178154034263367	5HWZ_A	7.4	6.544	0.008	5.6	6.065	5.543	7.528	1
206	0.994	4	-1.5781580891765936	-5.690342779569131	1.317742027048569	3TSO_D	6.2	5.65	0.042	5.0	5.18	4.671	7.658	1
207	0.883	23	-1.5783955763978486	-5.692577285907632	1.3156168016783598	6JYE_A	6.0	5.867	0.01	4.5	5.911	4.464	7.878	1
208	0.833	31	-1.5788166599665725	-5.696418682836503	1.3118990774312584	5LB1_B	6.5	6.33	0.273	7.5	2.919	4.233	7.978	1
209	0.608	16	-1.5796157893323783	-5.703843786595416	1.3048319922707041	1MWT_B	7.0	6.935	0.513	7.0	5.941	3.072	9.273	1
210	0.455	11	-1.5807107719824764	-5.714135781882868	1.29521745301067	6B63_B	7.0	7.317	0.024	7.0	8.386	6.933	8.028	1
211	1.0	0	-1.5807107719824764	-5.714135781882868	1.29521745301067	6I9K_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
212	0.971	40	-1.580707383603697	-5.714081399030776	1.295196037654514	7MK0_X	7.3	6.837	0.238	7.0	0.729	4.54	8.643	1
213	0.991	2	-1.580707383603697	-5.714081399030776	1.2951678991079802	3IF9_D	7.5	7.383	0.094	8.2	4.837	5.463	8.248	1
214	0.951	101	-1.5808888296865267	-5.7156165353308195	1.2935436988533484	7A38_B	6.0	6.293	0.068	5.0	1.788	3.927	8.891	1
215	0.97	794	-1.5809508634964402	-5.716060098028363	1.2929588440646738	2ZUQ_F	7.0	6.667	0.228	7.49	0.355	4.133	8.786	1
216	0.997	4	-1.5809202261533877	-5.715916813152092	1.2932336426055275	1EH1_A	4.9	6.76	0.287	6.21	0.602	5.373	9.004	0
217	1.0	0	-1.5809202261533877	-5.715916813152092	1.2932336426055275	3W0K_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
218	0.595	6	-1.5816631294172199	-5.723030135394485	1.2866959686912376	5CNW_A	5.0	5.614	0.08	5.0	6.338	4.485	7.598	1
219	0.996	7	-1.5816631294160124	-5.723030135388501	1.2866848330763856	3N4Y_A	6.5	6.925	0.094	6.0	3.394	5.573	8.633	1
220	0.982	102	-1.5816945798351518	-5.72332074501839	1.2863944299048191	4RMQ_A	5.0	6.55	0.404	5.5	1.724	4.513	9.367	1
221	0.825	709	-1.5821775091741537	-5.726759676090475	1.2817848593135481	1IP6_A	4.5	4.905	0.379	4.5	2.418	3.378	7.739	1
222	1.0	0	-1.5821775091741537	-5.726759676090475	1.2817848593135481	7KYS_C	4.5	6.8	0.311	6.8	0.311	4.693	8.908	0
223	0.988	6	-1.5821717190166495	-5.726710554790966	1.281808087888265	3SLL_F	7.5	6.9	0.135	9.0	0.824	4.354	9.062	1
224	0.526	3	-1.5830369816177423	-5.734873809965725	1.274095064149818	7ESL_A	8.5	7.1	0.076	8.5	7.49	4.565	8.538	1
225	1.0	0	-1.5830369816177423	-5.734873809965725	1.274095064149818	5IR0_B	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
226	0.983	12	-1.5830510596405483	-5.734916385332166	1.2739394729894629	6IUB_B	9.0	7.408	0.288	7.7	0.307	5.279	9.41	1
227	1.0	0	-1.5830510596405483	-5.734916385332166	1.2739394729894629	2ODA_B	7.3	6.8	0.311	6.8	0.311	4.693	8.908	1
228	0.709	90	-1.5835620296871928	-5.739754609188251	1.269371568092628	7BJJ_A	6.5	7.067	0.004	7.5	5.585	6.46	7.538	1
229	0.28	3	-1.584754353474556	-5.751053640716007	1.258653338699587	4FBY_y	7.0	6.95	1.866	7.0	11.659	5.713	7.878	1
230	0.913	12	-1.5848045857844257	-5.751897746187879	1.258336820074044	6HXL_H	7.0	7.046	0.37	8.15	1.57	5.145	8.461	1
231	0.966	182	-1.584886698613366	-5.752335116945241	1.2575829583267033	5FQM_A	8.0	6.936	0.239	8.07	0.35	4.333	8.901	1
232	0.26	12	-1.5860972212618836	-5.763802975774292	1.2466143254609288	3KZN_A	6.0	6.108	0.077	6.0	12.035	5.523	7.398	1
233	0.835	11	-1.5862147693444004	-5.764942425350253	1.2456100135800887	1OIH_D	5.6	6.846	0.122	5.5	2.689	5.473	8.505	1
234	0.918	311	-1.5864985364830153	-5.767398664624163	1.243059321163998	6TMO_E	7.5	6.824	0.035	7.0	1.275	4.942	8.545	1
235	0.899	8	-1.5867505328674623	-5.769702465698256	1.240807886047784	7DXU_D	10.5	7.844	0.209	8.0	1.644	4.491	10.499	0
236	0.97	57	-1.5864262032889331	-5.766704103213293	1.2438887899680116	6PA0_C	5.6	5.965	0.235	5.5	4.381	5.353	7.498	1
237	0.573	8	-1.587101549202482	-5.773092179646266	1.2377385938204286	2UXI_B	6.5	7.2	0.033	6.5	7.053	6.443	8.755	1
238	0.166	14	-1.5883096518017827	-5.784581196353478	1.2266306899908574	4GTS_B	7.2	7.093	0.021	7.2	14.103	5.993	7.238	1
239	0.957	1656	-1.5884580383706526	-5.785732331076768	1.2253141573442288	6U1T_L	8.5	6.765	0.193	7.5	0.691	4.202	8.947	1
240	0.814	80	-1.5889373451638762	-5.789234874560569	1.2208584910081108	5K56_A	7.4	7.112	0.468	7.4	2.278	5.264	8.357	1
241	0.15	17	-1.5903011358452983	-5.802086985784256	1.2081423655309507	6ZD7_B	6.5	6.461	4.302	6.5	14.079	5.513	6.548	1
242	0.944	143	-1.5903679019874493	-5.802652385831854	1.207622956014831	3WE4_A	8.5	7.074	0.28	8.5	0.85	4.877	8.995	1
243	0.508	5	-1.5910395933049253	-5.809010513683976	1.201363983100294	5XXZ_B	8.65	8.008	0.155	8.65	8.376	5.823	8.838	1
244	0.974	682	-1.5910569154876224	-5.8091167043944125	1.201351414417473	1F2X_L	5.6	6.656	0.174	7.5	0.592	4.261	8.666	1
245	0.188	5	-1.592092657424581	-5.818972235329615	1.1915891560557141	6O18_D	7.0	6.967	5.25	7.0	14.166	6.123	7.468	1
246	0.969	49	-1.5920861682723797	-5.819060823735361	1.1918765330697012	1VE1_A	8.5	6.898	0.252	8.5	0.47	5.0	8.657	1
247	0.752	7	-1.5923305890780979	-5.821561275878668	1.1897481357015252	1FMI_A	7.0	6.438	0.264	6.5	6.575	5.016	7.148	1
248	0.985	19	-1.5922713525514796	-5.821252395586436	1.1905495951367044	6IRI_A	7.5	6.395	0.216	5.56	0.488	4.993	8.336	1
249	0.963	37	-1.5923766897705844	-5.822069190169804	1.1896964591377985	3WTN_J	7.5	6.882	0.008	8.0	5.165	4.97	8.509	1
250	0.671	5	-1.592734372468273	-5.825492362683043	1.1864161354979588	3AHO_B	7.5	7.133	0.52	7.5	5.926	6.123	7.548	1
251	0.888	17	-1.5928614780643946	-5.82664311959902	1.1853424503912464	1LHR_B	5.8	7.367	0.019	8.2	2.974	5.741	9.512	1
252	0.904	119	-1.5933120463691919	-5.830035338869706	1.181100185421652	4H5R_B	8.5	7.285	0.141	7.5	2.243	4.493	8.989	1
253	0.727	10	-1.5937052021941	-5.833590050137226	1.1773872296362646	4FPX_B	6.5	6.509	4.316	6.5	4.631	5.394	7.518	1
254	0.745	26	-1.5939637495706083	-5.836095304172227	1.175076054979395	6U10_A	7.0	7.298	0.014	7.0	4.663	6.43	7.858	1
255	0.918	439	-1.5941367644416924	-5.837644368907221	1.1735876563671486	7TO5_B	6.0	5.73	0.06	5.5	1.87	4.411	7.46	1
256	0.989	2	-1.5940936954877043	-5.837515865684967	1.1743750703008438	3HGM_D	7.5	5.867	0.346	5.52	0.369	4.104	8.128	1
257	0.978	35	-1.594119488911915	-5.837582981790706	1.1742697639123945	2A3R_B	6.2	6.792	0.209	8.0	1.52	5.215	8.521	1
258	0.707	589	-1.5944185755080083	-5.84043890329331	1.1715455799967442	6VJ3_A	7.8	7.946	0.242	7.8	5.1	6.054	9.006	1
259	0.64	1	-1.59618930813096	-5.854785109523429	1.1541825166460586	2BRF_A	8.5	7.65	0.125	8.5	4.221	5.153	8.598	1
260	1.0	0	-1.59618930813096	-5.854785109523429	1.1541825166460586	5TKW_A	8.3	6.8	0.311	6.8	0.311	4.693	8.908	1
261	0.854	176	-1.5963421243005151	-5.8560810393479334	1.1528404133212367	4EXS_B	7.5	6.807	0.185	7.5	2.539	4.883	8.727	1
262	0.697	12	-1.596646069024413	-5.859037293630837	1.1500803627334237	3PE6_A	6.0	5.869	0.023	5.5	8.367	5.003	7.688	1
263	0.747	181	-1.5969688641650648	-5.861885499887996	1.147078903642405	4MD7_H	6.5	7.542	0.349	8.5	4.844	6.013	8.535	1
264	0.993	6	-1.5969602246281027	-5.8618594650114035	1.1474638828066033	3ANZ_b	7.5	6.0	0.094	5.4	7.69	3.983	8.508	1
265	0.99	437	-1.5969845034142471	-5.86204338570275	1.1474835105584142	4J5J_B	4.2	5.729	0.142	5.5	1.025	4.432	7.44	0
266	1.0	0	-1.5969845034142471	-5.86204338570275	1.1474835105584142	7RSF_B	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
267	0.981	24	-1.5970850629946058	-5.862669529396923	1.1466794126339555	7DN9_H	6.5	6.704	0.081	8.0	1.629	4.535	8.61	1
268	0.988	1	-1.5970268423436162	-5.86247258558043	1.1476858112533623	2F4N_C	8.0	6.65	0.447	6.54	0.452	5.043	8.448	1
269	0.913	5	-1.597621993277194	-5.865988676354589	1.1416926197265032	1NE8_A	4.6	6.75	0.052	8.5	2.802	4.426	8.618	1
270	0.429	13	-1.600920425976324	-5.891340940992861	1.1081466930206474	2AKJ_A	8.5	8.379	0.735	8.5	6.374	7.463	8.588	1
271	0.985	1	-1.600920425976324	-5.891340940992861	1.1084926559455017	2QW6_D	6.5	7.15	0.15	7.5	7.177	5.153	8.438	1
272	0.831	5	-1.6010492156869975	-5.892574853152727	1.1074897144044846	3F9K_u	7.0	7.275	0.048	8.5	6.363	6.123	8.518	1
273	0.954	269	-1.6009281338436474	-5.89140675972638	1.1090935095234176	1CTQ_A	7.6	6.953	0.116	7.5	4.674	4.474	8.514	1
274	0.788	19	-1.6009812404167671	-5.892439312110515	1.1091017293504468	7ES2_A	6.5	6.81	0.151	6.5	4.086	4.896	8.723	1
275	0.972	80	-1.6010017143297695	-5.892563201224658	1.1092154192430017	3U93_B	8.4	6.608	0.085	8.2	1.743	4.47	8.798	1
276	0.954	704	-1.6010868053019267	-5.893138996222116	1.108620777694964	6IN0_A	6.5	7.013	0.315	7.5	0.761	4.87	8.875	1
277	0.811	32	-1.601214115575086	-5.894316762340469	1.1075999855959386	1CL6_A	7.0	6.883	0.095	7.0	3.707	4.36	8.6	1
278	0.932	28	-1.6013807605011783	-5.895639864611372	1.1061559783165917	5V4K_B	5.0	5.917	0.027	5.6	4.096	4.403	7.988	1
279	1.0	0	-1.6013807605011783	-5.895639864611372	1.1061559783165917	3RBT_D	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
280	0.46	10	-1.6017346882994006	-5.899050531321449	1.1027922643008823	2O17_A	4.6	5.464	0.016	4.6	10.893	3.997	7.878	1
281	0.335	2	-1.60228953027925	-5.904343557937277	1.0973056980693663	3D8F_D	7.5	7.267	0.097	7.5	12.752	5.463	8.128	1
282	0.989	2	-1.602269784544571	-5.9042257468490495	1.0978911274593017	4JBB_A	7.0	7.433	0.928	8.0	1.319	5.463	8.218	1
283	0.64	5	-1.6024053613440088	-5.90587641984646	1.09689893889263	3PN2_A	6.5	6.65	0.317	6.5	7.034	5.673	7.798	1
284	0.994	4	-1.6023916927013289	-5.9058004654934635	1.0974201462652944	5I2M_C	7.0	7.04	0.065	7.5	4.466	4.451	8.718	1
285	0.287	6	-1.6027762046069152	-5.909602746222521	1.0937804672259674	3S79_A	7.4	7.543	0.059	7.4	14.727	6.283	9.46	1
286	0.751	7	-1.6029186491970264	-5.910978788613611	1.0926419225100148	6WQD_D	8.5	7.0	0.038	5.5	5.152	5.473	8.518	1
287	0.579	30	-1.6036659892393617	-5.917086901075376	1.0850014279641698	6R35_D	8.5	7.506	1.208	8.5	7.738	3.795	8.538	1
288	0.739	3	-1.6037799470957095	-5.918317080739931	1.0842439455048902	4OMR_A	6.5	6.575	0.143	6.5	5.312	5.463	8.488	1
289	0.404	2	-1.60518670635872	-5.930069527494153	1.069446807793395	5H9Y_A	7.0	6.933	1.039	7.0	10.127	5.463	8.128	1
290	0.666	2	-1.6053972251333664	-5.9320866740685325	1.0675774911463252	3HF5_D	5.0	5.933	1.196	5.0	6.756	4.963	8.128	1
291	0.997	6	-1.6053960958291007	-5.932080660143563	1.0680176942857738	2VJ3_A	5.7	7.4	0.04	6.5	3.674	6.153	8.598	0
292	0.962	26	-1.6053528129405923	-5.93167079877875	1.0689199705285768	1Y6Q_B	4.6	6.556	0.14	4.7	3.954	4.59	8.494	1
293	0.715	6	-1.6054451085362649	-5.932567290830861	1.0683390193723716	6P4Q_E	4.4	4.957	0.513	5.0	5.943	4.378	7.288	1
294	0.945	465	-1.6055013746918232	-5.932861645115649	1.0680540735771415	4WHZ_A	7.0	6.889	0.34	7.0	0.774	5.481	8.78	1
295	1.0	0	-1.6055013746918232	-5.932861645115649	1.0680540735771415	4MS5_A	6.3	6.8	0.311	6.8	0.311	4.693	8.908	1
296	0.712	6	-1.6056206908036394	-5.934021557055722	1.0671795599391016	7BUG_C	7.5	6.993	0.044	6.2	6.266	6.153	8.638	1
297	0.999	6	-1.6056206908036394	-5.934021557055722	1.06760742403734	6Q24_A	4.6	8.286	0.125	7.5	6.01	6.303	10.688	0
298	0.745	7	-1.6055730811517623	-5.933621436988825	1.0685562906025379	6X5H_D	7.5	7.35	0.433	7.5	5.357	6.453	8.508	1
299	0.625	252	-1.6058340083195497	-5.935849172833847	1.0660858816542063	4XIQ_A	6.5	6.854	0.031	6.5	7.813	4.567	8.504	1
300	0.361	26	-1.606181106711627	-5.938915439069038	1.0626891843983486	2GES_A	6.5	6.852	0.072	6.5	13.745	6.233	8.567	1
301	0.99	1	-1.606181106711627	-5.938915439069038	1.063126052943306	6OB6_B	8.0	7.9	0.108	9.0	10.509	5.153	9.021	1
302	0.491	1	-1.606439287797486	-5.94140316566894	1.060731703247539	6WU7_B	7.5	7.15	0.15	7.5	10.578	5.153	8.438	1
303	0.949	239	-1.6064018311791537	-5.941108155036913	1.0615769789467067	5E83_D	7.4	6.953	0.572	7.0	5.605	5.799	8.128	1
304	0.747	22	-1.6067840495698509	-5.9439272876091245	1.057672885941354	1H4A_X	7.0	6.596	0.131	7.0	4.666	4.508	8.438	1
305	0.489	1	-1.60697507861075	-5.945783370228299	1.0560142657559084	2V28_B	7.5	7.15	0.15	7.5	11.094	5.153	8.438	1
306	0.659	2	-1.6071159263534267	-5.947147275618137	1.0549092084490912	4REH_A	6.5	6.767	0.104	6.5	7.299	5.463	8.128	1
307	0.997	8	-1.607115926349998	-5.947147275589808	1.055361643599141	4LD8_A	7.5	7.733	0.027	8.5	3.656	6.463	8.538	1
308	0.812	29	-1.607316410881138	-5.948797166425895	1.0535675245315246	1PSI_A	6.0	6.735	0.06	6.0	3.769	5.241	8.508	1
309	0.96	328	-1.6073134401924165	-5.94883754146873	1.054069519320975	1XUG_A	8.2	6.801	0.062	7.0	2.993	4.363	8.5	1
310	0.33	2	-1.6075497955398563	-5.951137141487746	1.0519085245387854	2ISL_H	5.6	6.0	0.085	5.6	14.85	5.463	8.128	1
311	0.96	1	-1.6077478666691518	-5.95178702647348	1.049571504956909	2IA2_D	5.5	6.15	0.323	5.6	0.404	4.502	8.438	1
312	0.744	3	-1.6078505998668466	-5.952781672193301	1.048892484085245	3VQT_D	7.0	6.825	0.078	7.0	5.503	5.693	7.878	1
313	0.691	22	-1.6079914526241978	-5.954042503143025	1.0477411096310116	6QN6_D	4.5	6.309	0.026	4.5	6.678	4.025	8.548	1
314	1.0	0	-1.6079914526241978	-5.954042503143025	1.0477411096310116	4BWR_A	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
315	0.953	96	-1.6081929916723303	-5.955239877621047	1.0457184249695808	2HTV_B	7.5	6.977	0.503	6.51	0.555	4.668	8.611	1
316	0.805	709	-1.6085682940442627	-5.957228434712864	1.0414884879933284	1GB8_A	4.5	4.905	0.435	4.5	3.441	3.499	7.719	1
317	0.896	79	-1.6086616351876433	-5.957957751599679	1.040851807892833	3OS8_D	8.0	7.087	1.248	6.5	3.679	5.49	8.713	1
318	0.384	8	-1.608790912385204	-5.959216984256262	1.0398821878922446	2IEA_B	7.05	6.994	11.983	7.0	12.66	6.633	7.088	1
319	0.979	6	-1.6087952696962198	-5.95924055566199	1.040323090683695	4W5U_B	5.0	6.5	0.182	7.6	0.332	4.343	8.368	1
320	0.903	47	-1.608661467966417	-5.958431969767578	1.0423561310291365	4U5Z_J	5.0	6.706	0.202	5.0	1.991	4.782	8.548	1
321	0.965	255	-1.6086753282755772	-5.958589021480428	1.042685069288443	1ZWH_A	5.0	6.857	0.061	6.5	2.229	4.599	8.54	1
322	0.885	172	-1.6087287126433791	-5.9591130680422175	1.042567510506225	5OGH_A	6.0	5.724	0.221	5.5	4.342	4.229	8.484	1
323	1.0	0	-1.6087287126433791	-5.9591130680422175	1.042567510506225	5KHQ_B	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
324	1.0	0	-1.6087287126433791	-5.9591130680422175	1.042567510506225	1H3F_B	5.8	6.8	0.311	6.8	0.311	4.693	8.908	1
325	0.402	4	-1.608992110647784	-5.961654165774473	1.0400937205574698	4FW9_A	4.6	5.8	0.046	4.6	12.919	4.569	8.428	1
326	0.931	104	-1.6090844026633904	-5.962100574773667	1.0393954793277895	4ZY6_B	8.0	7.335	0.229	7.0	1.767	5.763	8.671	1
327	0.488	1	-1.6092373300592515	-5.963590546086776	1.0381604549849919	4QPR_A	6.25	6.525	0.152	6.25	11.484	5.153	8.438	1
328	0.964	3	-1.6094272408812231	-5.964420591532311	1.0362477990096912	4C4A_A	7.0	7.15	0.3	6.4	5.743	5.713	8.854	1
329	0.48	22	-1.6096047540935485	-5.9661440347845796	1.034735916934964	6DRB_A	7.5	7.296	0.013	7.5	11.677	5.683	8.498	1
330	1.0	0	-1.6096047540935485	-5.9661440347845796	1.034735916934964	3ZQS_B	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
331	0.716	13	-1.609744724126986	-5.967485830044893	1.0336471988398055	1G3W_A	8.5	7.579	0.022	7.5	7.367	5.603	8.518	1
332	0.99	4	-1.6097091095632579	-5.967336587125715	1.0346173719897651	3IFE_A	8.3	6.646	0.225	7.48	0.459	4.554	8.408	1
333	0.774	26	-1.6096742221314857	-5.966955767316451	1.0354603791050134	6HGV_A	7.4	7.042	0.027	7.4	5.111	4.694	8.408	1
334	0.999	52	-1.609661816471566	-5.966866947800206	1.0360942476493387	1N8I_A	8.5	7.651	0.012	7.5	11.216	7.293	8.028	0
335	0.93	1662	-1.6098299437859156	-5.968190416280816	1.0346467395413548	6ZCZ_L	8.5	6.762	0.126	7.5	1.568	4.244	8.821	1
336	0.999	7	-1.60982917700637	-5.968187159580688	1.0351494895290794	5V74_Z9	8.9	5.775	0.058	5.1	2.987	3.87	7.828	0
337	0.923	90	-1.6098276295504441	-5.968184813904405	1.0356650200586568	3VBW_A	6.4	6.73	0.007	5.5	6.616	5.473	8.51	1
338	0.6	9	-1.6100079180358322	-5.969910354715624	1.0341201772995336	3A6D_F	7.5	6.68	0.031	6.0	11.21	5.963	7.528	1
339	0.927	13	-1.610035812428142	-5.970179950244989	1.0342988060596927	2BEX_D	7.0	6.3	0.021	6.5	8.235	4.903	8.458	1
340	0.999	2	-1.610035812428142	-5.970179950244989	1.0347924182905859	1T6L_A	4.2	7.267	0.097	7.5	15.212	5.463	8.128	0
341	0.999	1	-1.610035812428142	-5.970179950244989	1.03528503577359	4NK2_B	4.0	7.4	0.14	8.0	11.524	5.153	8.438	0
342	1.0	0	-1.610035812428142	-5.970179950244989	1.03528503577359	3KOG_A	4.43	6.8	0.311	6.8	0.311	4.693	8.908	0
343	0.785	39	-1.6106370681702726	-5.974738688942945	1.028891675305066	3U9X_A	7.5	7.043	0.691	7.5	3.846	4.491	9.0	1
344	0.885	345	-1.6106985189418026	-5.97531113009859	1.0286964331162392	5UDH_E	7.0	6.751	0.378	7.5	2.933	4.451	8.529	1
345	0.881	10	-1.6107455444540002	-5.97556753694745	1.0284468408000669	4DWD_B	7.5	6.891	0.447	7.5	2.379	5.583	8.218	1
346	0.959	72	-1.610750131992773	-5.97561223540326	1.0289000232411027	4I4H_A	5.9	6.782	0.183	7.0	9.421	5.493	7.528	1
347	0.693	54	-1.6111195536099236	-5.978960146840841	1.025170056030045	3UAK_B	7.5	6.633	0.047	7.5	5.611	4.56	8.045	1
348	0.931	102	-1.6111411920439205	-5.979153478841764	1.025430157791933	2ZZ1_B	7.25	7.094	0.009	7.5	5.04	5.5	8.514	1
349	0.833	5	-1.6111825240722448	-5.9795572089918805	1.0254699326108327	3TEL_A	4.6	6.067	0.044	5.0	7.722	4.582	7.538	1
350	1.0	0	-1.6111825240722448	-5.9795572089918805	1.0254699326108327	2D4Y_B	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
351	0.189	101	-1.611399574210043	-5.981673188025883	1.0235045726776373	7BDC_A	4.2	4.43	0.001	4.2	18.838	4.001	6.488	1
352	0.794	4	-1.611448417373637	-5.982150256182559	1.0234613588769972	5ZTA_B	7.0	7.76	0.047	7.0	4.745	5.933	9.508	1
353	0.916	35	-1.6114561643363783	-5.98231258443844	1.0239424619137567	7L0K_B	8.8	6.074	0.042	7.8	1.986	4.132	8.798	0
354	0.819	30	-1.6114804918994776	-5.982621814188934	1.0241659133136252	2XK8_A	6.8	7.476	0.447	8.5	8.722	5.712	8.518	1
355	0.119	32	-1.6117303783159553	-5.984916212007232	1.0217759953395988	3H2M_B	9.0	8.842	0.047	9.0	20.495	7.283	9.025	1
356	0.991	1	-1.6117303783159553	-5.984916212007232	1.0222946885113868	5VZW_G	5.5	7.65	0.125	8.5	11.855	5.153	8.538	1
357	0.797	4	-1.611842037847384	-5.9859805753278446	1.0215327892106356	3ZH6_B	6.0	5.56	0.039	6.0	4.198	3.979	7.658	1
358	0.94	313	-1.6119588356558217	-5.987010905388431	1.0207102173127653	5NME_J	6.0	6.825	0.035	7.0	1.79	4.956	8.529	1
359	0.829	6	-1.6121368963953782	-5.988083271553554	1.0190718684739195	1DLM_B	7.5	7.571	0.313	7.5	3.664	5.483	8.678	1
360	0.326	2	-1.6123043429905415	-5.989715675802061	1.017671761630314	4ZJN_C	7.5	7.267	0.097	7.5	15.659	5.463	8.128	1
361	0.984	1	-1.6123043429905415	-5.989715675802061	1.0181986747682048	5F5L_A	7.0	7.15	0.15	7.5	12.006	5.153	8.438	1
362	1.0	0	-1.6123043429905415	-5.989715675802061	1.0181986747682048	1IRQ_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
363	0.985	1	-1.6122958930651428	-5.989653368332246	1.0188232269478619	4MEL_B	6.5	6.785	3.349	6.77	3.451	5.153	8.438	1
364	0.569	6	-1.6123899083479702	-5.990573050511253	1.0182671532819265	3A2S_X	6.0	6.507	3.095	6.0	10.214	5.963	7.588	1
365	0.953	21	-1.6123944270292616	-5.990685305333659	1.0187653673225172	6AW0_B	5.5	6.759	0.043	8.0	2.644	4.139	8.514	1
366	0.822	16	-1.6124419075920402	-5.9911472169679065	1.018744148580366	4HV5_B	7.0	7.518	3.239	8.5	7.975	4.511	8.518	1
367	1.0	0	-1.6124419075920402	-5.9911472169679065	1.018744148580366	2HU9_B	4.6	6.8	0.311	6.8	0.311	4.693	8.908	0
368	0.953	84	-1.612457380909693	-5.991300260624374	1.0190937129422415	4DUE_B	5.5	6.843	0.021	6.0	4.906	5.483	8.478	1
369	0.991	313	-1.6124940763725473	-5.991553115753912	1.0191865883324558	6WL3_I	9.0	6.816	0.076	6.5	0.739	4.899	8.577	0
370	0.97	2	-1.6125311189385685	-5.991665604512548	1.0191449288651628	3K17_D	7.5	7.8	0.33	8.13	0.345	5.463	9.62	1
371	1.0	0	-1.6125311189385685	-5.991665604512548	1.0191449288651628	4H87_B	5.0	6.8	0.311	6.8	0.311	4.693	8.908	1
372	0.581	30	-1.6125996080859062	-5.99254480493313	1.0189436198794972	1UKO_D	5.4	5.816	0.041	5.4	9.149	4.354	8.104	1
373	0.595	4	-1.6126887333663174	-5.993416200219363	1.018443356230008	5YP2_B	6.5	7.06	0.061	6.5	9.541	5.933	8.088	1
374	0.991	2	-1.6126887333663174	-5.993416200219363	1.0189687219955539	1VDF_E	6.0	7.6	0.085	7.5	8.032	5.463	8.518	1
375	0.977	99	-1.6126786253727612	-5.993475697734355	1.0196351984946788	4KWM_F	7.8	7.383	0.127	7.5	2.647	5.424	8.798	1
376	0.984	107	-1.6127053005669894	-5.9935702694729605	1.0197724465166558	5CWE_B	8.5	6.923	0.308	6.5	0.488	4.573	8.888	1
377	0.999	19	-1.612684668298765	-5.993369027921749	1.0205321822185547	2IYQ_A	8.6	7.355	0.014	8.0	7.098	4.522	8.508	0
378	0.953	69	-1.612867164775239	-5.994393975570166	1.0188351943992937	5AHL_A	7.5	7.104	0.392	7.0	0.899	5.148	9.489	1
