iteration	loss	n_p	w_0	w_1	c	ID	y	mean	mean_prob	mode	mode_prob	lb	ub	capture
1034	0.983	1	-3.029355499307789	-1.9793262339868567	1.1427451349135473	2VPJ_A	4.6	6.65	0.313	6.65	0.313	4.55	8.748	1
1035	1.0	0	-3.029355499307789	-1.9793262339868567	1.1427451349135473	2VXG_B	8.2	6.8	0.311	6.8	0.311	4.693	8.908	1
1036	0.852	8	-3.029563531609747	-1.9859553370631151	1.1360141536582002	1Z74_A	6.75	6.611	0.703	6.76	0.746	5.056	7.728	1
1037	0.876	46	-3.0296824346681346	-1.9897976541841473	1.1334384409861642	3OVM_B	6.7	7.121	0.539	6.84	0.647	5.887	8.945	1
1038	0.952	20	-3.0296930218788027	-1.9898862707726517	1.1344748496442987	1RQ0_C	8.0	7.381	0.252	7.41	0.252	4.883	9.807	1
1039	0.943	5	-3.029722476545531	-1.9908020167166105	1.1359670259218302	4HGR_H	7.5	7.683	0.289	8.47	0.45	5.893	9.154	1
1040	0.902	45	-3.029849774222367	-1.9948537890412905	1.1323116954403214	4Z2I_A	7.0	6.798	0.437	7.0	0.49	4.267	9.37	1
1041	0.902	6	-3.0299951767050017	-1.9995785350961452	1.1287986478585916	3S02_B	6.5	6.943	0.225	6.44	0.501	4.789	9.198	1
1042	0.938	99	-3.0300163309158488	-2.0000868717926754	1.1305405659335377	4E1Q_A	8.0	7.33	0.322	7.58	0.333	5.002	9.32	1
1043	0.959	16	-3.0299637969213316	-1.9987015073123366	1.136588882449236	5LJP_A	8.0	7.265	0.26	6.58	0.364	5.593	9.041	1
1044	1.0	0	-3.0299637969213316	-1.9987015073123366	1.136588882449236	4Q29_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1045	0.96	211	-3.0299614975940155	-1.9985982279950951	1.1394525375457512	5FBE_A	7.0	6.498	0.192	7.38	0.205	3.459	9.368	1
1046	0.824	3	-3.03023407309202	-2.0074728689727794	1.130220367704336	1IV2_F	6.5	6.575	0.869	6.5	0.884	5.603	7.878	1
1047	0.98	6	-3.030212020537561	-2.0070695285446534	1.1351832632191967	5FA9_B	6.2	7.0	0.157	8.16	0.228	3.76	9.728	1
1048	0.934	3	-3.030234781086206	-2.0073014429184872	1.134329352650447	6P8C_B	6.8	6.95	0.331	6.96	0.331	4.953	8.927	1
1049	1.0	0	-3.030234781086206	-2.0073014429184872	1.134329352650447	3OXE_B	5.1	6.8	0.311	6.8	0.311	4.693	8.908	1
1050	0.978	669	-3.0302369400567764	-2.0073534462876372	1.137145756473034	7BNW_D	4.5	6.644	0.236	7.16	0.249	3.955	9.07	1
1051	1.0	0	-3.0302369400567764	-2.0073534462876372	1.137145756473034	3S9G_B	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1052	0.876	1	-3.0304141316393953	-2.0130469586480806	1.1321006688882282	3EGA_A	5.5	6.15	0.257	5.52	0.622	4.823	8.438	1
1053	1.0	0	-3.0304141316393953	-2.0130469586480806	1.1321006688882282	2Y7B_A	5.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1054	0.942	98	-3.0304693151390008	-2.0147934222362047	1.1326997260891336	3IQ3_B	8.5	7.012	0.191	8.41	0.292	4.323	9.147	1
1055	0.944	3	-3.0305420825096707	-2.0169886848764125	1.1322390723255562	6WW9_Y	5.6	6.825	0.247	7.46	0.501	5.073	8.278	1
1056	0.869	27	-3.030727610094754	-2.02293792420983	1.1263560701678141	7TED_I	7.8	7.875	0.656	7.83	0.66	5.8	10.2	1
1057	0.914	38	-3.030827418392696	-2.0261889136601723	1.124928921243652	6S7H_A	8.0	6.677	0.1	7.84	0.47	4.207	8.407	1
1058	0.954	12	-3.030824800720629	-2.02608244801628	1.1280308617879042	5YS6_A	6.5	6.431	0.239	5.96	0.28	4.021	8.931	1
1059	1.0	0	-3.030824800720629	-2.02608244801628	1.1280308617879042	1G9Z_F	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1060	0.981	30	-3.0308154690460807	-2.025842264298224	1.1316424611533407	1LRU_C	6.0	6.745	0.162	7.42	0.301	3.965	9.68	1
1061	0.932	60	-3.0307760823018417	-2.0245069528715294	1.1363214529729035	5IF4_B	7.5	7.316	0.335	6.73	0.43	5.933	8.829	1
1062	0.852	41	-3.031004717048716	-2.031860766049771	1.1284641027189686	5SWN_B	8.5	8.221	0.585	8.49	0.744	6.583	9.319	1
1063	0.886	3	-3.031051098879992	-2.0334281005344157	1.1295140803292083	2V4I_H	7.5	7.575	0.62	7.84	0.708	5.713	8.598	1
1064	0.948	493	-3.031065292927066	-2.0336258295465393	1.130641657791497	3QUP_A	7.0	6.98	0.258	7.27	0.264	4.29	9.334	1
1065	0.953	5	-3.0310335379064646	-2.032686382669599	1.1352842154331835	4URT_B	6.0	7.3	0.227	6.54	0.456	5.673	9.404	1
1066	0.95	1	-3.0310428449332374	-2.032853241287421	1.1373808655227082	4WJL_B	5.5	6.525	0.359	6.4	0.362	4.713	8.488	1
1067	0.873	589	-3.0311850831782907	-2.037388539305042	1.1338755317801898	6S03_A	7.8	7.946	0.661	7.92	0.662	6.197	9.232	1
1068	0.974	1	-3.0311850822068003	-2.0373885074872065	1.1368205887046214	4EVH_A	6.0	7.4	0.273	7.98	0.665	5.153	8.668	1
1069	0.943	8	-3.0311588967957124	-2.036602375375949	1.1409405228664677	4LD8_A	7.5	7.733	0.311	8.38	0.473	6.103	9.056	1
1070	0.984	2	-3.0311492594842133	-2.0364433746765718	1.1446944827025347	3MC1_B	5.5	7.533	0.324	7.82	0.333	5.363	9.397	1
1071	1.0	0	-3.0311492594842133	-2.0364433746765718	1.1446944827025347	6Y8Q_D	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1072	0.923	7	-3.031209390627729	-2.0384645297186412	1.144901417827226	5H46_A	7.5	6.875	0.17	7.61	0.394	4.467	8.688	1
1073	0.956	17	-3.0312412840279648	-2.039426483470702	1.1457778504673457	2EIB_A	4.5	5.694	0.431	5.95	0.484	3.866	7.873	1
1074	0.972	253	-3.0312234890481338	-2.0388647653068803	1.1493223261771812	6FQG_B	4.0	5.854	0.239	6.46	0.337	3.926	8.344	1
1075	0.905	73	-3.03131991312583	-2.041966111375315	1.1477145532799022	5KLG_D	5.0	5.997	0.163	4.89	0.49	4.247	8.841	1
1076	0.931	4	-3.031386866051571	-2.044050737352976	1.1466923668552478	4RK4_A	6.5	7.16	0.296	6.53	0.348	5.126	8.854	1
1077	0.876	28	-3.031595399094186	-2.05086540008915	1.1402952476172956	6RF1_E	8.0	6.497	0.025	8.0	0.622	3.894	8.488	1
1078	0.967	14	-3.0315983660637214	-2.0509189597958675	1.1428535919947678	1Z81_A	8.5	6.893	0.27	7.19	0.276	4.629	9.057	1
1079	0.879	35	-3.0316552539005803	-2.052705795052512	1.143050602521032	4GHF_D	7.0	6.761	0.646	6.75	0.646	5.733	7.728	1
1080	0.92	13	-3.031680685633396	-2.0534439986585666	1.1444269119324488	4QC2_B	7.0	6.309	0.413	6.62	0.514	3.56	8.482	1
1081	0.934	12	-3.031707216709914	-2.0542330383829963	1.1457463503706462	5VCT_A	5.36	5.987	0.296	5.37	0.331	4.119	7.908	1
1082	0.855	4	-3.031837780909024	-2.058431573431238	1.1427016741888238	3AOI_Z	6.4	6.34	0.75	6.25	0.764	5.383	7.668	1
1083	0.97	206	-3.031840940178737	-2.0585166346934303	1.1452964614141004	1PW3_B	5.0	6.632	0.213	6.76	0.214	3.718	9.391	1
1084	0.928	85	-3.031865748744865	-2.0590103621724456	1.1460622856404548	1INY_A	7.2	6.923	0.404	6.86	0.406	4.944	8.912	1
1085	0.916	4	-3.0319107234541063	-2.0607587300948054	1.1472851161587279	4KVA_B	7.3	7.12	0.43	7.18	0.433	5.463	9.046	1
1086	1.0	0	-3.0319107234541063	-2.0607587300948054	1.1472851161587279	3BF4_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1087	0.806	9	-3.0322355116846738	-2.0712454185541174	1.135642300520671	6VJ7_D	4.0	4.28	0.724	4.0	0.973	3.385	6.798	1
1088	0.921	5	-3.0321134344117517	-2.0672499003980747	1.143897250131466	5D9D_A	7.0	7.383	0.954	7.5	1.005	6.123	8.148	1
1089	0.9	9	-3.0322405242492576	-2.0712439659641873	1.1408417753648983	4ETT_A	7.0	7.73	0.253	7.05	0.505	6.253	9.766	1
1090	0.983	2	-3.032239931844768	-2.0712246511567143	1.1436733531464094	3F3K_B	6.0	7.267	0.705	7.49	0.847	5.463	8.278	1
1091	0.875	15	-3.0323932161914504	-2.076338751086182	1.1398003464549085	6KG0_A	7.5	7.681	0.592	7.54	0.629	5.692	9.225	1
1092	0.924	28	-3.0324611279449107	-2.0785358383801067	1.139637163733326	1NQI_D	5.5	6.386	0.544	6.44	0.547	5.143	8.394	1
1093	0.947	140	-3.032480440511432	-2.079162739411251	1.1416220916962423	2BKH_B	6.7	6.716	0.264	6.6	0.267	4.369	8.938	1
1094	0.941	25	-3.032512032528124	-2.0799554254930603	1.1424263797001208	6V8M_B	8.0	7.4	0.298	7.15	0.302	5.295	9.484	1
1095	0.86	1	-3.0326988136701543	-2.0859670871460656	1.1369858670938753	3C6K_D	6.5	6.65	0.663	6.51	0.706	5.153	8.438	1
1096	0.858	1	-3.0328959261695605	-2.0924044097467247	1.131251817265569	5KZK_B	7.5	7.15	0.496	7.49	0.713	5.153	8.458	1
1097	0.982	17	-3.032894342830481	-2.092390965452962	1.1345364417398023	7CYW_A	5.3	7.272	0.336	7.02	0.382	4.659	9.786	1
1098	0.954	217	-3.032900865533506	-2.092478441209571	1.1367117899270882	5JZJ_B	6.5	7.129	0.298	7.39	0.308	4.478	9.371	1
1099	0.905	74	-3.032953752498538	-2.0940684006542867	1.1369071234753563	4QMP_A	8.0	7.643	0.417	7.99	0.474	5.376	9.27	1
1100	0.953	161	-3.0329622363556235	-2.094124901481624	1.1378559853378416	7JNF_A	7.0	6.868	0.228	7.21	0.235	3.863	9.607	1
1101	0.902	2	-3.0330950026354007	-2.098469763078891	1.1349357606000643	6E3K_I	7.0	6.267	0.135	7.0	0.492	4.571	8.128	1
1102	0.987	265	-3.0330951334339065	-2.098488386341707	1.1378983724829825	4EPY_A	4.0	6.954	0.238	7.54	0.419	4.286	8.774	0
1103	0.808	12	-3.0334143047743067	-2.108717293188288	1.1266633596360247	4ETJ_A	7.5	7.238	0.745	7.5	0.966	4.868	8.098	1
1104	1.0	0	-3.0334143047743067	-2.108717293188288	1.1266633596360247	5LSK_P	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1105	0.99	2	-3.0333857928303924	-2.1077865514048426	1.1310070907067742	5LXZ_B	5.0	4.933	0.053	4.0	0.799	3.505	8.128	1
1106	0.958	65	-3.0333756812671004	-2.107666207514959	1.134811634050388	4LTW_A	6.0	7.139	0.427	7.26	0.43	5.606	8.622	1
1107	0.979	154	-3.0333728904491877	-2.107702899430364	1.1386185380021188	4A3Y_B	4.75	6.851	0.282	6.85	0.282	4.463	9.24	1
1108	0.958	69	-3.0333827810837275	-2.1081326061449657	1.1413489149690097	5EOE_B	5.6	5.935	0.171	5.43	0.212	3.206	9.222	1
1109	0.993	1710	-3.0333793513833194	-2.1080514545423514	1.1443791965430166	5GGQ_L	3.5	6.767	0.249	7.26	0.26	4.076	9.16	0
1110	0.933	34	-3.033428332653257	-2.1094684464690454	1.1445149156957686	7QB7_A	6.5	7.249	0.359	7.4	0.364	5.328	9.09	1
1111	0.906	108	-3.0335177569624143	-2.1121763568359655	1.1428275239025685	4FQF_D	6.4	6.558	0.474	6.5	0.478	4.215	8.81	1
1112	1.0	0	-3.0335177569624143	-2.1121763568359655	1.1428275239025685	7KVV_D	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1113	0.965	2	-3.03346671590432	-2.1105089783433613	1.147805565672521	5KBW_B	5.0	6.6	0.103	8.49	0.431	4.11	8.935	1
1114	0.858	1	-3.0336647306227085	-2.1169860932678657	1.1419322716776568	4MAI_A	6.0	6.4	0.442	6.01	0.713	5.113	8.438	1
1115	0.981	30	-3.0336493328801657	-2.1165024566583504	1.1454043274470291	1XD4_B	6.5	6.91	0.235	7.55	0.771	3.88	8.168	1
1116	0.953	289	-3.0336598932870014	-2.116623384988741	1.1465130941623143	4HZS_D	6.6	6.831	0.238	7.12	0.24	3.94	9.471	1
1117	0.8	40	-3.033939899894613	-2.125736901271042	1.137084992162237	6RC6_A	5.0	5.116	0.997	5.04	1.015	4.447	5.808	1
1118	1.0	0	-3.033939899894613	-2.125736901271042	1.137084992162237	3EUC_B	4.0	6.8	0.311	6.8	0.311	4.693	8.908	0
1119	0.924	16	-3.0339167458087153	-2.1250117371776582	1.1410188781312067	5NGF_B	7.5	7.068	0.505	7.08	0.505	4.438	8.677	1
1120	0.949	100	-3.033963063767153	-2.126512679119538	1.1419313192264273	6XVO_A	5.0	6.301	0.196	4.99	0.257	3.679	9.073	1
1121	0.929	168	-3.034008393785058	-2.1277149362155976	1.1415521097871384	2WTC_A	7.5	7.251	0.306	7.62	0.364	4.641	9.57	1
1122	0.964	7	-3.0340162579006247	-2.1277946815993642	1.1431420057147423	1GXS_D	5.4	6.9	0.228	6.59	0.231	4.333	9.56	1
1123	0.882	2	-3.034157211019499	-2.1322244074651517	1.1386065784234272	4X8E_B	7.25	7.017	0.515	7.24	0.593	5.023	8.77	1
1124	0.941	226	-3.0341871147661332	-2.1331930220386126	1.1401538274086787	1F63_A	8.7	7.525	0.246	6.82	0.367	5.79	9.288	1
1125	1.0	0	-3.0341871147661332	-2.1331930220386126	1.1401538274086787	7JQE_A	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1126	0.955	14	-3.0342094550709127	-2.133864741295637	1.1417417057405976	1V1B_D	8.5	7.207	0.232	7.68	0.276	4.87	9.556	1
1127	0.809	3	-3.034510530760031	-2.1436637781704584	1.1314693812407226	2XM5_A	6.5	6.575	0.94	6.5	0.961	5.633	7.878	1
1128	0.955	36	-3.0345520827714934	-2.1450479820821693	1.1326946009810697	5IGN_B	8.5	7.049	0.272	6.49	0.441	5.473	8.619	1
1129	0.938	13	-3.0345175956946417	-2.143879709064889	1.1370559382672032	3GIT_F	7.1	6.379	0.576	6.52	0.605	4.672	7.838	1
1130	0.95	1	-3.0344259575307047	-2.1408850289508035	1.1439137599874931	4UFS_C	6.0	6.7	0.731	6.6	0.756	5.153	8.438	1
1131	0.936	108	-3.034420355513407	-2.140489476714926	1.1464152591588406	1NZZ_H	7.0	6.553	0.485	6.48	0.49	4.214	8.806	1
1132	1.0	0	-3.034420355513407	-2.140489476714926	1.1464152591588406	6KI2_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1133	0.939	3	-3.034376845039739	-2.13916763604275	1.1510794852832178	5CZJ_B	7.0	6.075	0.35	6.5	0.582	4.112	7.878	1
1134	0.954	23	-3.0343871575118384	-2.1392175882019453	1.1517640011328014	5C8D_H	7.0	6.642	0.235	6.15	0.25	3.971	9.279	1
1135	0.84	158	-3.034660366155751	-2.148128051567674	1.1426265215099507	3SM0_A	5.5	6.438	0.019	5.5	0.81	5.003	8.85	1
1136	1.0	0	-3.034660366155751	-2.148128051567674	1.1426265215099507	3OXJ_B	5.1	6.8	0.311	6.8	0.311	4.693	8.908	1
1137	0.934	4	-3.0347090034524364	-2.149711177110114	1.143291647037191	6IJN_A	9.0	7.56	0.291	8.73	0.382	5.543	9.258	1
1138	1.0	0	-3.0347090034524364	-2.149711177110114	1.143291647037191	1ZM8_A	6.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1139	0.992	2298	-3.034705402966805	-2.149639715446467	1.1463224053172176	5GRX_H	3.5	6.73	0.239	7.07	0.245	3.96	9.24	0
1140	0.952	5	-3.0347467131208337	-2.150769507414425	1.1469938344067372	6HDU_D	8.5	6.883	0.16	5.98	0.394	5.028	8.903	1
1141	0.843	10	-3.0349838587920948	-2.1585138445493106	1.1394781306918897	3RUX_B	8.5	8.1	0.505	8.48	0.789	6.813	8.98	1
1142	0.954	74	-3.0350015188132238	-2.158995026856489	1.141054569155295	5X17_B	5.0	6.475	0.195	5.67	0.303	4.252	9.47	1
1143	0.78	9	-3.0353760707885336	-2.1712404112166226	1.1276911873749405	3TS6_A	8.5	8.33	0.971	8.5	1.105	6.793	9.031	1
1144	0.916	354	-3.035409965652429	-2.172335037560573	1.1292182041995726	7SI9_A	6.5	6.694	0.373	6.32	0.435	4.921	8.632	1
1145	1.0	0	-3.035409965652429	-2.172335037560573	1.1292182041995726	3PVZ_D	6.9	6.8	0.311	6.8	0.311	4.693	8.908	1
1146	0.838	53	-3.035669586284383	-2.180790964574513	1.1209237110829864	3F4J_A	7.0	6.776	0.671	6.99	0.818	4.578	9.143	1
1147	0.88	10	-3.0358110852144806	-2.185062137844036	1.1172326361651972	2YJQ_B	6.5	6.173	0.507	6.45	0.605	4.628	7.508	1
1148	0.937	92	-3.035821038661076	-2.1851964539663458	1.119564251889063	4G1N_D	7.8	6.935	0.375	7.27	0.426	4.814	8.637	1
1149	0.804	6	-3.0361059491718256	-2.1944964037603265	1.110285969148	6SJN_B	7.5	7.471	0.976	7.53	0.99	6.303	8.278	1
1150	0.936	37	-3.0361094306339718	-2.1945792964668955	1.113560611287773	5N0M_A	7.5	6.637	0.127	7.89	0.453	4.552	8.318	1
1151	1.0	0	-3.0361094306339718	-2.1945792964668955	1.113560611287773	2QGV_J	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1152	0.953	217	-3.0361160469148207	-2.1946764152656355	1.1162069998777346	5JZJ_B	6.5	7.129	0.304	7.39	0.315	4.501	9.33	1
1153	0.965	16	-3.036087770063268	-2.1936873773463836	1.1204837601622073	7F1U_D	5.7	6.812	0.186	6.19	0.317	3.93	9.685	1
1154	0.984	2	-3.036053160245013	-2.1927760714631743	1.1254870171774065	2HDV_B	8.5	7.167	0.698	7.26	0.715	5.463	8.378	0
1155	1.0	0	-3.036053160245013	-2.1927760714631743	1.1254870171774065	1UN6_F	5.6	6.8	0.311	6.8	0.311	4.693	8.908	1
1156	0.858	62	-3.036159733887819	-2.1962604543439093	1.1239533142203002	1WRR_A	8.0	8.363	0.686	8.15	0.741	7.353	10.341	1
1157	0.936	66	-3.0361981271589342	-2.1973535565553126	1.1252614183663145	1IJ0_C	7.0	6.84	0.299	7.13	0.328	4.249	9.037	1
1158	0.944	20	-3.036216605773294	-2.1976590154369333	1.126988639095753	6VJF_D	8.1	7.336	0.29	7.61	0.298	5.124	9.229	1
1159	0.915	19	-3.0362001415616136	-2.197317866305487	1.1309816681022682	3CKN_A	7.0	7.24	0.587	7.51	0.668	5.433	8.308	1
1160	0.894	3	-3.03623668828686	-2.1982257119389805	1.131574549716119	4Y7J_E	7.5	7.15	0.716	7.17	0.717	5.613	8.589	1
1161	0.95	1	-3.0362374697654255	-2.198237260810305	1.1344856986653702	1K1B_A	6.0	6.9	0.35	6.93	0.35	4.963	8.788	1
1162	0.917	213	-3.0362528107065003	-2.1986721392366415	1.1365340517308935	1Q6P_B	7.0	7.423	0.585	7.47	0.587	5.69	8.864	1
1163	0.965	618	-3.036241921659738	-2.1983459403643173	1.1399021467819563	4OD3_L	6.0	6.708	0.224	7.38	0.247	4.002	9.137	1
1164	0.962	21	-3.0362393688999267	-2.198279414186631	1.1427623984350488	5AX8_D	6.8	6.077	0.222	5.63	0.253	2.67	8.943	1
1165	0.909	61	-3.03635845829281	-2.202095992288565	1.1401927815160078	4M5I_A	8.5	7.049	0.15	8.44	0.46	4.329	9.039	1
1166	1.0	0	-3.03635845829281	-2.202095992288565	1.1401927815160078	3DPJ_H	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1167	0.854	3	-3.0365647821756117	-2.2081643030895464	1.1330643651713173	4OA4_D	7.5	7.325	0.673	7.49	0.732	5.673	8.518	1
1168	0.926	12	-3.0366090080491985	-2.209577712195207	1.1336561447499185	6LZV_A	7.5	7.138	0.264	6.51	0.549	5.873	8.57	1
1169	0.902	2	-3.0366725786577633	-2.211169222408793	1.133216618968289	5JWR_H	7.0	6.7	0.572	6.65	0.574	5.353	8.168	1
1170	0.858	589	-3.0368349687637415	-2.216450909974077	1.1291241865835815	6HXD_A	7.8	7.946	0.736	7.91	0.74	6.197	9.188	1
1171	0.947	19	-3.036819874589327	-2.2159589896505474	1.1328199980017855	5LGU_B	7.2	6.38	0.533	6.48	0.554	5.213	7.668	1
1172	0.933	33	-3.0368147702833252	-2.2157026739618653	1.1358131945861254	1YH3_B	6.5	6.104	0.453	6.09	0.453	3.767	8.334	1
1173	1.0	0	-3.0368147702833252	-2.2157026739618653	1.1358131945861254	2ODL_A	7.2	6.8	0.311	6.8	0.311	4.693	8.908	1
1174	0.856	17	-3.0370529345689654	-2.2234231924484305	1.1282123955099737	7LTL_C	7.5	7.719	0.578	7.5	0.728	5.613	9.688	1
1175	0.938	9	-3.03707760246848	-2.224163418362158	1.13019888495544	5XEX_F	7.5	7.26	0.3	7.42	0.31	4.217	9.453	1
1176	0.973	1	-3.03707760246848	-2.224163418362158	1.133217442544084	5ZC2_B	7.5	5.7	0.109	4.61	0.673	4.155	8.438	1
1177	0.946	37	-3.0371089420457476	-2.224939347024438	1.1342479943889534	5LYI_A	7.5	6.83	0.368	6.44	0.461	5.227	8.714	1
1178	0.942	10	-3.037181731693947	-2.227387334307127	1.134265796325026	1WPQ_B	5.6	7.109	0.517	6.99	0.547	5.303	10.07	1
1179	0.988	437	-3.0371609766638104	-2.2268482848122098	1.1382760561425114	3UFN_B	3.8	5.73	0.392	5.55	0.399	4.14	7.584	0
1180	0.85	20	-3.037276419833658	-2.230569331692407	1.1361329886163614	1YQW_S	6.4	6.471	0.66	6.18	0.901	5.603	8.321	1
1181	1.0	0	-3.037276419833658	-2.230569331692407	1.1361329886163614	2DYJ_B	8.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1182	0.936	310	-3.037342487008309	-2.232719868830598	1.136181040306784	7REK_B	8.5	7.393	0.497	7.49	0.512	5.477	8.766	1
1183	0.771	91	-3.037719296467781	-2.2449725101369866	1.1228155025381064	4HFC_E	4.0	4.099	1.11	4.01	1.152	3.456	4.748	1
1184	0.912	134	-3.0378073515733734	-2.2475728054520907	1.1208103693273108	1OD0_B	7.0	7.011	0.443	7.01	0.443	4.678	9.33	1
1185	0.994	1	-3.0378040399881936	-2.2474790744593784	1.1241753132856758	1ET1_B	4.5	6.4	0.45	6.02	0.605	5.053	8.438	0
1186	0.792	3	-3.038143056274216	-2.2585529050481066	1.112584824787067	7CIV_A	7.0	6.95	1.042	7.0	1.054	5.713	7.898	1
1187	0.926	20	-3.038184248516267	-2.259459316040899	1.1134280027507644	4NQG_B	7.0	6.738	0.352	7.04	0.368	4.807	8.468	1
1188	0.909	8	-3.038339140697336	-2.264551797938406	1.1101124151226607	5L9G_B	8.5	6.489	0.232	8.5	0.459	3.77	8.833	1
1189	1.0	0	-3.038339140697336	-2.264551797938406	1.1101124151226607	4U1E_I	6.55	6.8	0.311	6.8	0.311	4.693	8.908	1
1190	0.79	3	-3.0386885817986196	-2.275945136505689	1.098165029753706	6JL1_A	7.5	7.325	0.913	7.5	1.064	5.713	8.128	1
1191	0.942	11	-3.038682811056926	-2.275387669095668	1.099492796476327	5FOO_F	7.0	6.829	0.274	7.43	0.34	4.513	9.031	1
1192	0.947	202	-3.038688514017515	-2.27555349822874	1.1028573752376214	7MK4_B	6.6	6.775	0.258	6.46	0.264	4.833	8.766	1
1193	0.969	19	-3.038720754485975	-2.276503008798272	1.1048054345312621	2FK7_A	5.0	6.69	0.492	6.55	0.525	4.314	9.118	1
1194	1.0	0	-3.038720754485975	-2.276503008798272	1.1048054345312621	2Z0R_L	7.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1195	0.816	3	-3.039009631520964	-2.285427321667776	1.094965424191733	3R9Z_A	7.0	6.95	0.918	7.0	0.928	5.683	8.008	1
1196	0.895	2	-3.039126867010718	-2.2892551073775573	1.0934747788966532	6FI1_B	8.5	7.7	0.523	7.84	0.563	5.463	8.869	1
1197	1.0	0	-3.039126867010718	-2.2892551073775573	1.0934747788966532	5NGJ_B	7.5	6.8	0.311	6.8	0.311	4.693	8.908	1
1198	0.736	418	-3.0396008305181983	-2.3047571407540572	1.076141199307629	5P3W_A	4.6	4.649	1.321	4.6	1.34	4.119	5.153	1
1199	0.978	16	-3.0396127008628264	-2.3051437266298276	1.0797037277252322	5IID_B	8.5	7.106	0.399	7.45	0.572	5.573	8.855	1
1200	0.985	725	-3.039611842429791	-2.305259191522643	1.0842185512477405	7DTZ_A	4.5	6.977	0.291	7.36	0.303	4.59	9.17	0
1201	0.917	14	-3.0396673867554056	-2.3071806230425884	1.0858487364583895	5U3D_E	7.2	6.42	0.23	7.29	0.427	4.32	8.39	1
1202	0.976	6	-3.03965429605024	-2.3069514344780795	1.0909783465371532	6M8T_A	8.5	6.971	0.322	7.46	0.463	4.989	8.699	1
1203	0.969	1	-3.03965429604931	-2.306951434447822	1.0947813462594227	3CQN_B	7.0	5.9	0.127	5.01	0.75	4.546	8.438	1
1204	0.804	8	-3.0399849984059206	-2.317760553622773	1.0837510478176748	4OE7_D	6.5	6.533	0.987	6.5	0.993	5.333	8.118	1
1205	0.797	22	-3.0403508847182654	-2.3295963625624942	1.0712176626269536	2P75_B	8.3	7.622	0.079	8.29	1.028	4.818	8.728	1
1206	0.801	23	-3.040688047196894	-2.340535785291067	1.0599222518173754	6N72_B	8.5	8.071	0.353	8.51	1.006	5.995	8.987	1
1207	0.982	79	-3.040682313022621	-2.3403397128180754	1.0645549542074777	3ERT_A	8.875	7.076	0.335	6.54	0.471	5.428	8.787	0
1208	0.802	5	-3.041039371419448	-2.3520192118197247	1.052643299431636	4D9I_B	8.3	7.6	0.08	8.3	1.003	5.054	8.718	1
1209	0.871	4	-3.0412607276795343	-2.3592800132661886	1.0471060318552121	5YU0_D	9.6	8.2	0.119	9.59	0.652	5.109	10.019	1
1210	0.922	8	-3.0413337530080153	-2.361459512807827	1.0478098914876377	5UYZ_D	6.4	7.211	0.286	6.45	0.396	5.363	9.324	1
1211	0.931	83	-3.041361157609476	-2.3621394099747657	1.0507317226087098	4L0Q_B	7.5	7.125	0.385	6.79	0.399	5.476	8.99	1
1212	0.944	12	-3.0413983455886435	-2.3631226187831578	1.0530772048398744	5L5K_A	8.5	7.158	0.268	8.14	0.313	4.831	9.107	1
1213	0.787	13	-3.041748381442707	-2.3745228923137063	1.0415270944837292	6XQ7_B	7.5	7.471	1.081	7.49	1.083	6.373	8.448	1
1214	0.737	24	-3.042222133834462	-2.3895639650030587	1.0239847158364375	3AWY_B	6.5	6.532	1.329	6.5	1.335	6.013	7.078	1
1215	0.759	3	-3.0426670989469704	-2.4041398109907814	1.0081685324290572	6O1Y_B	5.5	5.825	0.576	5.5	1.23	5.043	7.878	1
1216	0.718	91	-3.0431937196755965	-2.4212474206706354	0.988350198371247	5L4E_E	4.0	4.099	1.339	4.01	1.43	3.562	4.668	1
1217	0.925	4	-3.0432460715427525	-2.422770591610335	0.9916195103086292	4EQ5_A	7.5	7.5	0.374	7.71	0.402	5.643	9.492	1
1218	0.781	7	-3.0436434317699876	-2.4358390770254985	0.9783374035472782	1GKJ_A	8.1	7.663	0.312	8.09	1.112	5.763	8.518	1
1219	0.994	328	-3.043639757320598	-2.435750927870808	0.9846551730542151	1O3H_A	9.12	6.799	0.236	8.01	0.376	4.135	8.614	0
1220	1.0	0	-3.043639757320598	-2.435750927870808	0.9846551730542151	1TXG_B	6.0	6.8	0.311	6.8	0.311	4.693	8.908	1
1221	0.888	10	-3.043626270119729	-2.4353168239522547	0.991248689400831	2HLZ_D	4.2	5.114	0.112	4.48	0.943	4.066	7.278	1
