iteration	loss	n_i	w_0	w_1	ID	y	yhat
1717	-0.08563904699647981	110	-1.1026082624467146	2.976890469375178	5THC_F	0.0	0.08207450060355238
1718	-0.18268358972904974	5	-1.1016511818520696	2.9772533550966442	3HT4_H	0.0	0.1669683061742332
1719	-0.0007265535570405243	39	-1.1016511818520696	2.9772533550966442	6YE2_B	0.0	0.0007262896809155056
1720	-0.0032331752199965336	8	-1.1016511818520696	2.9772533550966442	3KQR_E	0.0	0.003227954137402247
1721	-0.004091136582508851	240	-1.1016372054821655	2.9772553432623448	4TTH_B	0.0	0.004082779284074754
1722	-0.0011179934617268992	25	-1.1016372054821655	2.9772553432623448	4A03_B	0.0	0.0011173687398700087
1723	-0.0006183099916065024	46	-1.1016372054821655	2.9772553432623448	2NO0_B	0.0	0.0006181188773748984
1724	-0.0018173746275922317	15	-1.1016372054821655	2.9772553432623448	3RA8_A	0.0	0.001815724202288764
1725	-0.034795466974360034	218	-1.1014569742497828	2.9773030535546368	6R4D_A	0.0	0.03419706534624303
1726	-0.004158862841899563	6	-1.1014569742497828	2.9773030535546368	1WKO_B	0.0	0.004150226748088603
1727	-0.00013450713473748386	215	-1.1014569742497828	2.9773030535546368	5F9B_B	0.0	0.00013449808905842696
1728	-0.014632325860560347	1	-1.1014569742497828	2.9773030535546368	5CN2_B	0.0	0.014525793618310112
1729	-0.00026656384825775623	108	-1.1014569742497828	2.9773030535546368	4XV5_A	0.0	0.0002665283232717452
1730	-0.029481940049237265	0	-1.1014569742497828	2.9773030535546368	2VUG_B	0.0	0.029051587236620224
1731	-0.001615280932817002	17	-1.1014569742497828	2.9773030535546368	1RY7_B	0.0	0.0016139770687011235
1732	-0.009731055931999707	2	-1.1014569742497828	2.9773030535546368	6FHN_A	0.0	0.00968386241220674
1733	-0.0005098068985198729	56	-1.1014569742497828	2.9773030535546368	6C2H_A	0.0	0.0005096769690635126
1734	-0.00485369133150788	5	-1.1014569742497828	2.9773030535546368	1OGH_B	0.0	0.00484193120610337
1735	-0.029481940049237265	0	-1.1014569742497828	2.9773030535546368	5GUH_B	0.0	0.029051587236620224
1736	-0.02699399443952862	1741	-1.101429332964848	2.9773090894247547	1UB6_L	0.0	0.026632912878313708
1737	-0.10853717487961888	9	-1.101420479948624	2.977317945532704	3DBJ_H	0.0	0.10285445708051019
1738	-0.025844412570309963	1785	-1.101371661417153	2.977319429273726	4Z0B_L	0.0	0.02551330430530682
1739	-0.005827263013035162	4	-1.101371661417153	2.977319429273726	5KBH_B	0.0	0.005810317447324045
1740	-2.9836359354636954	59	-1.1015860195623477	2.9771924737034485	3EOC_D	1.0	0.05060848973371571
1741	-0.0032331752199965336	8	-1.1015860195623477	2.9771924737034485	3CJ1_A	0.0	0.003227954137402247
1742	-0.06629898788743371	98	-1.1017785483308917	2.9771631884240564	1SJ0_A	0.0	0.06414898565989963
1743	-0.00090827445753575	31	-1.1017785483308917	2.9771631884240564	3TDM_D	0.0	0.000907862101144382
1744	-0.026704530038705945	2018	-1.1018206487598559	2.977152230784048	3FO0_L	0.0	0.026351116974685947
1745	-0.014632325860560347	1	-1.1018206487598559	2.977152230784048	2B4W_A	0.0	0.014525793618310112
1746	-0.00485369133150788	5	-1.1018206487598559	2.977152230784048	6XV5_BBB	0.0	0.00484193120610337
1747	-0.00044704740675107857	64	-1.1018206487598559	2.977152230784048	5S7W_B	0.0	0.0004469474959480035
1748	-0.0017103787604579104	16	-1.1018206487598559	2.977152230784048	4XD1_A	0.0	0.001708916896271778
1749	-0.02706329314406514	2032	-1.1018607228294797	2.9771457597591704	5KW9_L	0.0	0.026700363619338256
1750	-0.005845506313669462	728	-1.101879210648816	2.9771413806183653	4NG8_A	0.0	0.005828454583149276
1751	-0.02535706105093786	1818	-1.101832509863406	2.977143215450628	7C61_L	0.0	0.025038270988850024
1752	-0.00013450713473748386	215	-1.101832509863406	2.977143215450628	2ZK6_B	0.0	0.00013449808905842696
1753	-0.0026445471194204897	10	-1.101832509863406	2.977143215450628	5ENV_B	0.0	0.002641053385147293
1754	-0.014632325860560347	1	-1.101832509863406	2.977143215450628	5JOE_A	0.0	0.014525793618310112
1755	-0.029481940049237265	0	-1.101832509863406	2.977143215450628	3TL8_L	0.0	0.029051587236620224
1756	-0.0032331752199965336	8	-1.101832509863406	2.977143215450628	6M2E_B	0.0	0.003227954137402247
1757	-0.029481940049237265	0	-1.101832509863406	2.977143215450628	6N63_A	0.0	0.029051587236620224
1758	-0.014632325860560347	1	-1.101832509863406	2.977143215450628	1VK5_A	0.0	0.014525793618310112
1759	-0.00511023962638522	140	-1.1016995610391962	2.9771718359512325	5C3D_A	0.0	0.0050972045654132355
1760	-0.08568347367081709	47	-1.1033173851585145	2.9767630234956313	7OT1_B	0.0	0.08211528007492508
1761	-0.13479197068155488	15	-1.1032224798363084	2.9768180334120125	1W30_B	0.0	0.1261023108794803
1762	-0.009731055931999707	2	-1.1032224798363084	2.9768180334120125	6RA2_F	0.0	0.00968386241220674
1763	-0.0014536353779875724	19	-1.1032224798363084	2.9768180334120125	4PDW_D	0.0	0.0014525793618310112
1764	-0.029481940049237265	0	-1.1032224798363084	2.9768180334120125	1O8V_A	0.0	0.029051587236620224
1765	-0.002909386888245293	9	-1.1032224798363084	2.9768180334120125	6D3J_A	0.0	0.0029051587236620224
1766	-0.007289400049020426	3	-1.1032224798363084	2.9768180334120125	5XAS_B	0.0	0.007262896809155056
1767	-0.00040357569289099527	71	-1.1032224798363084	2.9768180334120125	5SYY_B	0.0	0.0004034942671752809
1768	-0.02857471833251826	175	-1.1031338368338464	2.9768879684099603	5K48_B	0.0	0.028170322059738056
1769	-0.00018866446638892716	153	-1.1031338368338464	2.9768879684099603	6QSO_A	0.0	0.0001886466703676638
1770	-0.005827263013035162	4	-1.1031338368338464	2.9768879684099603	3WHB_B	0.0	0.005810317447324045
1771	-0.014632325860560347	1	-1.1031338368338464	2.9768879684099603	5JA2_B	0.0	0.014525793618310112
1772	-0.014632325860560347	1	-1.1031338368338464	2.9768879684099603	5HPI_D	0.0	0.014525793618310112
1773	-0.0012112160275969562	23	-1.1031338368338464	2.9768879684099603	5FL6_D	0.0	0.0012104828015258426
1774	-0.029481940049237265	0	-1.1031338368338464	2.9768879684099603	5XMJ_O	0.0	0.029051587236620224
1775	-0.0017103787604579104	16	-1.1031338368338464	2.9768879684099603	4IDQ_D	0.0	0.001708916896271778
1776	-0.0012112160275969562	23	-1.1031338368338464	2.9768879684099603	4EEQ_A	0.0	0.0012104828015258426
1777	-0.01775064340364825	456	-1.1031337330563842	2.9768895198046414	1Z1R_B	0.0	0.017594028772308864
1778	-2.059319913976813	30	-1.102934826234545	2.975829363137777	3LE7_B	1.0	0.12754067903984273
1779	-0.002909386888245293	9	-1.102934826234545	2.975829363137777	5W63_A	0.0	0.0029051587236620224
1780	-0.003638058120080859	7	-1.102934826234545	2.975829363137777	4ZTA_A	0.0	0.003631448404577528
1781	-0.0498810263538848	18	-1.1024467753302254	2.9760279396495894	2XLT_D	0.0	0.04865739753389695
1782	-0.0026644259297454597	398	-1.1024507435438744	2.9760277518716483	2H2Z_A	0.0	0.002660879497412555
1783	-0.06025925395298767	39	-1.1012191176550166	2.97620300364852	2IIP_D	0.0	0.05847959094737436
1784	-0.00019900327406153516	145	-1.1012191176550166	2.97620300364852	5FNV_F	0.0	0.00019898347422342617
1785	-0.027390476332311498	2003	-1.1012563522640353	2.9761959270668443	7UE9_L	0.0	0.027018758807871534
1786	-0.0019386504514566697	14	-1.1012563522640353	2.9761959270668443	5XM6_C	0.0	0.0019367724824413482
1787	-0.014632325860560347	1	-1.1012563522640353	2.9761959270668443	3ZXB_D	0.0	0.014525793618310112
1788	-0.003638058120080859	7	-1.1012563522640353	2.9761959270668443	4R4T_A	0.0	0.003631448404577528
1789	-0.02914586370194402	35	-1.1012689126198574	2.9761888104477165	2AT0_X	0.0	0.028725219601499107
1790	-0.005827263013035162	4	-1.1012689126198574	2.9761888104477165	4DGT_B	0.0	0.005810317447324045
1791	-0.013273798278043583	54	-1.100935823583251	2.976231337104089	6ANE_C	0.0	0.013186089920915158
1792	-9.58844226277849e-05	302	-1.100935823583251	2.976231337104089	5FKJ_D	0.0	9.587982586343308e-05
1793	-0.00485369133150788	5	-1.100935823583251	2.976231337104089	1DZK_B	0.0	0.00484193120610337
1794	-0.009731055931999707	2	-1.100935823583251	2.976231337104089	3H4O_A	0.0	0.00968386241220674
1795	-0.007289400049020426	3	-1.100935823583251	2.976231337104089	3BGT_D	0.0	0.007262896809155056
1796	-0.003638058120080859	7	-1.100935823583251	2.976231337104089	1DYQ_A	0.0	0.003631448404577528
1797	-0.055490324128040315	102	-1.100585219870454	2.9763105156119414	1PC9_B	0.0	0.053978822794067884
1798	-0.029481940049237265	0	-1.100585219870454	2.9763105156119414	5EWP_B	0.0	0.029051587236620224
1799	-0.00485369133150788	5	-1.100585219870454	2.9763105156119414	3H6H_B	0.0	0.00484193120610337
1800	-0.014632325860560347	1	-1.100585219870454	2.9763105156119414	5KEF_B	0.0	0.014525793618310112
1801	-0.03298701577160345	59	-1.0995503165312528	2.9764765322903344	4KQR_B	0.0	0.032448877587768744
1802	-0.0004843103799516496	59	-1.0995503165312528	2.9764765322903344	5N3W_A	0.0	0.00048419312061033704
1803	-0.0003926660999545023	73	-1.0995503165312528	2.9764765322903344	4NAB_A	0.0	0.0003925890167110841
1804	-0.009835436455588539	104	-1.0995431353936607	2.976484513795405	5B1K_A	0.0	0.009787226734461727
1805	-0.0015302010679082057	18	-1.0995431353936607	2.976484513795405	1MQ7_A	0.0	0.001529030907190538
1806	-0.0020772694049906695	13	-1.0995431353936607	2.976484513795405	5LS0_B	0.0	0.0020751133740443016
1807	-0.05181114997121856	59	-1.0995438442537713	2.9764840811313533	6PG4_A	0.0	0.050491835443627744
1808	-0.004158862841899563	6	-1.0995438442537713	2.9764840811313533	6W5E_A	0.0	0.004150226748088603
1809	-0.0017103787604579104	16	-1.0995438442537713	2.9764840811313533	1VG6_A	0.0	0.001708916896271778
1810	-0.009731055931999707	2	-1.0995438442537713	2.9764840811313533	5ZES_B	0.0	0.00968386241220674
1811	-0.0012112160275969562	23	-1.0995438442537713	2.9764840811313533	7AQ7_B	0.0	0.0012104828015258426
1812	-3.53896396830021	0	-1.0995438442537713	2.9764840811313533	2XFV_B	1.0	0.029043401385046085
1813	-0.029481940049237265	0	-1.0995438442537713	2.9764840811313533	4XYD_B	0.0	0.029051587236620224
1814	-0.021618264698216913	46	-1.0993976929277476	2.9765791820184355	7B6M_B	0.0	0.02138626483289217
1815	-0.014632325860560347	1	-1.0993976929277476	2.9765791820184355	2ECR_B	0.0	0.014525793618310112
1816	-0.029481940049237265	0	-1.0993976929277476	2.9765791820184355	6CUQ_C	0.0	0.029051587236620224
1817	-0.0022372382319194267	12	-1.0993976929277476	2.9765791820184355	3STJ_L	0.0	0.0022347374797400173
1818	-0.0013213993562816342	21	-1.0993976929277476	2.9765791820184355	6BXC_D	0.0	0.0013205266925736465
1819	-0.0011627392087781203	24	-1.0993976929277476	2.9765791820184355	3PCR_B	0.0	0.001162063489464809
1820	-0.0007265535570405243	39	-1.0993976929277476	2.9765791820184355	5S22_B	0.0	0.0007262896809155056
1821	-0.0026445471194204897	10	-1.0993976929277476	2.9765791820184355	5LO9_B	0.0	0.002641053385147293
1822	-0.007289400049020426	3	-1.0993976929277476	2.9765791820184355	4PZV_A	0.0	0.007262896809155056
1823	-0.0010022809860480049	28	-1.0993976929277476	2.9765791820184355	5ZLJ_A	0.0	0.0010017788702282836
1824	-0.002909386888245293	9	-1.0993976929277476	2.9765791820184355	4IS4_J	0.0	0.0029051587236620224
1825	-0.04105803890339235	83	-1.0997159339293594	2.976533276325336	3T3R_D	0.0	0.040226575865779456
1826	-0.0032331752199965336	8	-1.0997159339293594	2.976533276325336	3KQR_E	0.0	0.003227954137402247
1827	-0.014632325860560347	1	-1.0997159339293594	2.976533276325336	1Q05_B	0.0	0.014525793618310112
1828	-0.0006457993109736153	44	-1.0997159339293594	2.976533276325336	5JP7_A	0.0	0.0006455908274804494
1829	-0.00485369133150788	5	-1.0997159339293594	2.976533276325336	5D0K_L	0.0	0.00484193120610337
1830	-0.03186644958313107	695	-1.0994840008463327	2.976564372886627	3RCD_D	0.0	0.031364064825637784
1831	-0.005827263013035162	4	-1.0994840008463327	2.976564372886627	1TK1_A	0.0	0.005810317447324045
1832	-0.002442879607893992	507	-1.0995155378703059	2.9765549324362386	6FJZ_A	0.0	0.0024398982057342914
1833	-0.0014379117252474069	419	-1.099464982870846	2.9765615329991553	5P8S_A	0.0	0.0014368784255065
1834	-0.003638058120080859	7	-1.099464982870846	2.9765615329991553	6K1F_F	0.0	0.003631448404577528
1835	-0.010988733674509496	458	-1.0994623167210191	2.976563213664925	1KYR_A	0.0	0.010928578086829942
1836	-0.021568273586857208	94	-1.0994543713566352	2.976572139183431	4G8N_A	0.0	0.021337341621826673
1837	-0.000937587373080579	30	-1.0994543713566352	2.976572139183431	1NMM_D	0.0	0.0009371479753748459
1838	-0.12614874303838333	23	-1.1023980149778165	2.976091369409284	3W2Y_D	0.0	0.11851627753542188
1839	-5.73618854563643	8	-1.1023980149778165	2.976091369409284	3LNP_A	1.0	0.0032270445983384535
1840	-0.04458361930874596	37	-1.101660628019213	2.976355741575327	6UG0_D	0.0	0.04360437639105563
1841	-1.50689897870012	8	-1.0999985149566405	2.9772825064434265	3HLR_A	1.0	0.22159608777714412
1842	-0.014632325860560347	1	-1.0999985149566405	2.9772825064434265	6N5G_A	0.0	0.014525793618310112
1843	-0.009731055931999707	2	-1.0999985149566405	2.9772825064434265	4BI3_B	0.0	0.00968386241220674
1844	-0.0017103787604579104	16	-1.0999985149566405	2.9772825064434265	5OUF_A	0.0	0.001708916896271778
1845	-0.015522250325691204	46	-1.0995927530930685	2.977378248216749	4OWU_B	0.0	0.015402401109244717
1846	-0.0024239008787018926	11	-1.0995927530930685	2.977378248216749	1IDN_2	0.0	0.002420965603051685
1847	-0.001615280932817002	17	-1.0995927530930685	2.977378248216749	6OCQ_B	0.0	0.0016139770687011235
1848	-0.002909386888245293	9	-1.0995927530930685	2.977378248216749	4DNG_B	0.0	0.0029051587236620224
1849	-0.004158862841899563	6	-1.0995927530930685	2.977378248216749	6D50_B	0.0	0.004150226748088603
1850	-0.02935380455932218	102	-1.0995441511209536	2.977400452449688	1TX4_B	0.0	0.02892716631487091
1851	-0.029403708085000084	75	-1.099734183306494	2.977337989987325	1EBH_B	0.0	0.028975625063820596
1852	-0.055857532926113236	371	-1.0997719117232199	2.9773232102021234	1QRN_E	0.0	0.05432614631947124
1853	-0.0006317557599271905	45	-1.0997719117232199	2.9773232102021234	3WZV_A	0.0	0.0006315562442743527
1854	-0.009731055931999707	2	-1.0997719117232199	2.9773232102021234	5J3T_C	0.0	0.00968386241220674
1855	-0.161151768799198	266	-1.1007213181944528	2.9771932909876604	4Z0I_B	0.0	0.14883711866451133
1856	-0.004158862841899563	6	-1.1007213181944528	2.9771932909876604	3D4A_C	0.0	0.004150226748088603
1857	-0.007289400049020426	3	-1.1007213181944528	2.9771932909876604	1XEX_B	0.0	0.007262896809155056
1858	-0.029481940049237265	0	-1.1007213181944528	2.9771932909876604	6CP9_H	0.0	0.029051587236620224
1859	-0.007289400049020426	3	-1.1007213181944528	2.9771932909876604	1QRR_A	0.0	0.007262896809155056
1860	-0.08297342247180278	53	-1.1009419809837624	2.977283861564259	6HKV_J	0.0	0.07962439179625394
1861	-0.0012639108875106906	22	-1.1009419809837624	2.977283861564259	3OSY_E	0.0	0.0012631124885487054
1862	-0.1517181501136331	7	-1.1021593543159403	2.9768416469732633	2VFC_B	0.0	0.14076957938761445
1863	-0.0007648078445690746	37	-1.1021593543159403	2.9768416469732633	2A69_P	0.0	0.000764515453595269
1864	-0.029481940049237265	0	-1.1021593543159403	2.9768416469732633	4B93_B	0.0	0.029051587236620224
1865	-0.04126793561809448	25	-1.1021764012298259	2.9768827431255254	4JHI_A	0.0	0.0404280080136511
1866	-0.000538137126047132	53	-1.1021764012298259	2.9768827431255254	7P5I_A	0.0	0.0005379923562337078
1867	-0.052916581404319485	97	-1.1021919752513945	2.976878243841121	3NTE_B	0.0	0.051540871689069234
1868	-0.002909386888245293	9	-1.1021919752513945	2.976878243841121	6IP9_A	0.0	0.0029051587236620224
1869	-0.0032331752199965336	8	-1.1021919752513945	2.976878243841121	1K94_B	0.0	0.003227954137402247
1870	-0.004158862841899563	6	-1.1021919752513945	2.976878243841121	3JZ7_A	0.0	0.004150226748088603
1871	-0.011394913411463007	176	-1.102178467517401	2.976887047012857	1FEV_B	0.0	0.011330237278376192
1872	-0.0002003758479450689	144	-1.102178467517401	2.976887047012857	4KB7_B	0.0	0.00020035577404565671
1873	-0.0012112160275969562	23	-1.102178467517401	2.976887047012857	7DUU_D	0.0	0.0012104828015258426
1874	-0.014632325860560347	1	-1.102178467517401	2.976887047012857	4HX9_H	0.0	0.014525793618310112
1875	-0.0020772694049906695	13	-1.102178467517401	2.976887047012857	6G8Y_A	0.0	0.0020751133740443016
1876	-6.372177312356426	16	-1.102178467517401	2.976887047012857	4YYV_A	1.0	0.0017084353755909463
1877	-0.00013450713473748386	215	-1.102178467517401	2.976887047012857	6Y3U_A	0.0	0.00013449808905842696
1878	-2.9035774996889674	27	-1.1308420460655328	2.9707435912016344	4URF_B	1.0	0.05482672619170829
1879	-0.0019386504514566697	14	-1.1308420460655328	2.9707435912016344	6VJ7_D	0.0	0.0019367724824413482
1880	-0.03519458960256398	233	-1.1308606525165188	2.9707369383359015	5HU1_B	0.0	0.03458246223642312
1881	-0.10818729607027305	8	-1.1297956209014655	2.9710383186729907	5MB4_A	0.0	0.1025405099476218
1882	-0.029481940049237265	0	-1.1297956209014655	2.9710383186729907	5B3H_F	0.0	0.029051587236620224
1883	-0.03305828960226599	36	-1.1301734068773963	2.9709087575710127	1SBB_D	0.0	0.0325178362051233
1884	-4.232111148860155	1	-1.1301734068773963	2.9709087575710127	3DED_F	1.0	0.014521700692523043
1885	-0.0010022809860480049	28	-1.1301734068773963	2.9709087575710127	4BB3_A	0.0	0.0010017788702282836
1886	-0.0017505469609740173	599	-1.1301755442944548	2.970908119797234	6PDV_A	0.0	0.0017490156473185118
1887	-0.007289400049020426	3	-1.1301755442944548	2.970908119797234	4H3T_A	0.0	0.007262896809155056
1888	-0.0032331752199965336	8	-1.1301755442944548	2.970908119797234	2GTE_B	0.0	0.003227954137402247
1889	-0.004158862841899563	6	-1.1301755442944548	2.970908119797234	5ZQ2_C	0.0	0.004150226748088603
1890	-0.0007451900784176738	38	-1.1301755442944548	2.970908119797234	6BJP_D	0.0	0.0007449124932466724
1891	-0.04650620423482304	288	-1.1300988197409623	2.9709909519644913	5FTQ_A	0.0	0.04544136175434544
1892	-0.046199869165974385	45	-1.130118945363365	2.9710359071482606	4UPA_A	0.0	0.045148902175152744
1893	-0.0018173746275922317	15	-1.130118945363365	2.9710359071482606	5CYF_C	0.0	0.001815724202288764
1894	-0.00024212587040809523	119	-1.130118945363365	2.9710359071482606	6U5A_A	0.0	0.00024209656030516852
1895	-0.01979027634001315	415	-1.130126145008237	2.971043494984288	5JXE_G	0.0	0.019595734281921632
1896	-0.014632325860560347	1	-1.130126145008237	2.971043494984288	7REI_A	0.0	0.014525793618310112
1897	-0.003638058120080859	7	-1.130126145008237	2.971043494984288	5FKA_C	0.0	0.003631448404577528
1898	-0.007289400049020426	3	-1.130126145008237	2.971043494984288	6JDR_A	0.0	0.007262896809155056
1899	-0.029481940049237265	0	-1.130126145008237	2.971043494984288	1W94_B	0.0	0.029051587236620224
1900	-0.00027672006667224573	104	-1.130126145008237	2.971043494984288	2EHQ_B	0.0	0.0002766817832059069
1901	-3.53896396830021	0	-1.130126145008237	2.971043494984288	4RGP_B	1.0	0.029043401385046085
1902	-0.029481940049237265	0	-1.130126145008237	2.971043494984288	6MLT_A	0.0	0.029051587236620224
1903	-0.009731055931999707	2	-1.130126145008237	2.971043494984288	4PZK_B	0.0	0.00968386241220674
1904	-0.004158862841899563	6	-1.130126145008237	2.971043494984288	4KI3_L	0.0	0.004150226748088603
1905	-0.033877865501831236	122	-1.1296561235803722	2.9711247993148513	7MGD_D	0.0	0.033310436427442545
1906	-0.029481940049237265	0	-1.1296561235803722	2.9711247993148513	6O07_C	0.0	0.029051587236620224
1907	-0.0017103787604579104	16	-1.1296561235803722	2.9711247993148513	6X1M_C	0.0	0.001708916896271778
